idMao	idPartida	jogadorMao	cartaAltaRobo	cartaMediaRobo	cartaBaixaRobo	cartaAltaHumano	cartaMediaHumano	cartaBaixaHumano	primeiraCartaRobo	primeiraCartaHumano	segundaCartaRobo	segundaCartaHumano	terceiraCartaRobo	terceiraCartaHumano	ganhadorPrimeiraRodada	ganhadorSegundaRodada	ganhadorTerceiraRodada	roboCartaVirada	humanoCartaVirada	quemPediuEnvido	quemPediuFaltaEnvido	quemPediuRealEnvido	pontosEnvidoRobo	pontosEnvidoHumano	quemNegouEnvido	quemGanhouEnvido	tentosEnvido	quemFlor	quemContraFlor	quemContraFlorResto	quemNegouFlor	pontosFlorRobo	pontosFlorHumano	quemGanhouFlor	tentosFlor	quemEscondeuPontosEnvido	quemEscondeuPontosFlor	quemTruco	quandoTruco	quemRetruco	quandoRetruco	quemValeQuatro	quandoValeQuatro	quemNegouTruco	quemGanhouTruco	tentosTruco	tentosAnterioresRobo	tentosAnterioresHumano	tentosPosterioresRobo	tentosPosterioresHumano	roboMentiuEnvido	humanoMentiuEnvido	roboMentiuFlor	humanoMentiuFlor	roboMentiuTruco	humanoMentiuTruco	quemBaralho	quandoBaralho	quemContraFlorFalta	quemEnvidoEnvido	quemFlorFlor	quandoCartaVirada	hasDeception	roboMentiuRound1	humanoMentiuRound1	roboMentiuRound2	humanoMentiuRound2	roboMentiuRound3	humanoMentiuRound3	naipeCartaAltaRobo	naipeCartaMediaRobo	naipeCartaBaixaRobo	naipeCartaAltaHumano	naipeCartaMediaHumano	naipeCartaBaixaHumano	naipePrimeiraCartaRobo	naipePrimeiraCartaHumano	naipeSegundaCartaRobo	naipeSegundaCartaHumano	naipeTerceiraCartaRobo	naipeTerceiraCartaHumano	quantidadeChamadasHumano	quantidadeChamadasRobo	qualidadeMaoRobo	qualidadeMaoHumano	primeiraCartaHumanoClustering	segundaCartaHumanoClustering	terceiraCartaHumanoClustering	primeiraCartaRoboClustering	segundaCartaRoboClustering	terceiraCartaRoboClustering	quantidadeChamadasEnvidoRobo	quantidadeChamadasEnvidoHumano	cartaAltaRoboClustering	cartaMediaRoboClustering	cartaBaixaRoboClustering	clusterPrimeiraCartaAgentePe	clusterSegundaCartaAgenteGanhouAprimeira	clusterSegundaCartaAgentePerdeuAprimeira	clusterTerceiraCartaAgenteGanhouAsegunda	clusterGanhadorUltimaRodada	clusterTerceiraCartaAgentePerdeuAsegunda	clusterPrimeiraCartaAgenteMao	ganhadorMao	clusterQuemEnvidoAgenteMao	clusterQuemFlor	id	saldoTruco	saldoEnvido	saldoFlor	clusterQuemEnvidoAgentePe	clusteringindexacao	clusterBaralho	clusteringIndexacaoPontos	casoUtilTruco	casoUtilEnvido	casoUtilContraFlor	quemPediuEnvidoCluster	quemPediuRealEnvidoCluster	quemPediuFaltaEnvidoCluster	quemNegouEnvidoCluster	quemTrucoCluster	quemRetrucoCluster	quemValeQuatroCluster	quemNegouTrucoCluster	utilTruco	utilEnvido	utilFlor	utilCarta	quemPediuFlorCluster	quemPediuContraFlorCluster	quemPediuContraFlorEoRestoCluster	diferencaPontuacao	idOrigem	clusterQuemTrucoPrimeiraMao	clusterQuemTrucoPrimeiraPe	clusterQuemTrucoSegundaGanhouAnterior	clusterQuemTrucoSegundaPerdeuAnterior	clusterQuemTrucoTerceiraGanhouAnterior	clusterQuemTrucoTerceiraPerdeuAnterior	bluff1Success	bluff1Failure	bluff2Success	bluff2Failure	bluff3Success	bluff3Failure	bluff4Success	bluff4Failure	bluff5Success	bluff5Failure	bluff6Success	bluff6Failure	bluff1Opponent	bluff2Opponent	bluff3Opponent	bluff4Opponent	bluff5Opponent	bluff6Opponent	bluff1ShowDown	bluff2ShowDown	bluff3ShowDown	bluff4ShowDown	bluff5ShowDown	bluff6ShowDown
26	e408c38d-3728-432c-9701-e67a26aa8799	2	16	6	2	8	7	6	6	6	-46	7	-46	1	0	1	1	0	NULL	1	0	0	22	20	2	1	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	0	0	0	0	2	1	1	11	12	13	12	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	ESPADAS	COPAS	ESPADAS	ESPADAS	ESPADAS	ESPADAS	BASTOS	NULL	ESPADAS	NULL	NULL	0	1	24	21	7	7	-46	16	-46	-46	1	0	20	7	3	6	0	5	2	0	0	0	1	0	NULL	26	1	1	NULL	2	2	3	2	0	0	0	1	2	2	3	1	2	2	3	1	1	0	1	2	2	2	0	NULL	0	5	0	2	6	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
27	e408c38d-3728-432c-9701-e67a26aa8799	1	16	8	3	3	2	2	16	1	-46	1	-46	1	1	1	1	0	NULL	1	0	2	6	6	1	2	2	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	1	1	13	12	14	14	NULL	NULL	NULL	NULL	NULL	NULL	2	1	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OURO	COPAS	ESPADAS	COPAS	BASTOS	COPAS	OURO	NULL	NULL	NULL	NULL	NULL	0	0	27	7	-46	-46	-46	46	-46	-46	1	0	20	7	3	0	3	0	2	0	0	4	1	0	NULL	27	1	-2	NULL	0	2	0	0	0	0	0	1	3	2	1	2	2	2	2	1	0	0	1	2	2	2	0	NULL	1	0	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
28	e408c38d-3728-432c-9701-e67a26aa8799	2	52	50	7	24	6	2	50	2	7	24	52	6	1	2	1	0	NULL	0	0	0	21	5	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	1	2	2	1	3	0	1	4	14	14	18	14	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	BASTOS	BASTOS	BASTOS	COPAS	BASTOS	BASTOS	OURO	BASTOS	BASTOS	ESPADAS	COPAS	0	1	109	32	3	20	7	16	4	46	0	0	51	51	7	0	0	0	0	0	0	0	1	0	NULL	28	4	-2	NULL	0	3	3	0	0	0	0	2	2	2	2	1	3	1	2	1	0	0	0	2	2	2	0	NULL	0	1	4	0	0	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
29	e408c38d-3728-432c-9701-e67a26aa8799	1	52	7	7	6	3	1	7	1	-46	1	-46	1	1	1	1	0	NULL	2	0	0	21	30	1	2	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	1	1	18	14	19	15	NULL	NULL	NULL	NULL	NULL	NULL	2	1	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	ESPADAS	BASTOS	COPAS	COPAS	COPAS	BASTOS	NULL	NULL	NULL	NULL	NULL	0	0	66	10	-46	-46	-46	4	-46	-46	0	1	51	7	7	0	3	0	2	0	0	2	1	0	NULL	29	1	-1	NULL	0	1	0	0	0	0	0	3	2	2	1	2	2	2	2	1	0	0	1	2	2	2	0	NULL	2	0	3	0	4	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30	e408c38d-3728-432c-9701-e67a26aa8799	2	50	4	3	52	16	2	3	2	4	16	50	52	1	2	2	0	NULL	2	0	0	28	5	0	1	2	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	2	1	2	2	2	0	2	4	19	15	21	19	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	BASTOS	BASTOS	COPAS	ESPADAS	BASTOS	ESPADAS	COPAS	BASTOS	BASTOS	BASTOS	BASTOS	ESPADAS	1	0	57	70	3	20	51	4	16	46	0	1	51	3	3	7	2	0	0	0	1	0	1	0	NULL	30	-4	2	NULL	0	2	3	0	0	0	0	3	2	2	2	3	1	3	2	0	0	0	1	2	2	2	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	1	8	7	2	16	12	4	8	12	-46	1	-15	1	-130	-130	-130	0	NULL	2	0	0	5	7	1	2	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	1	0	0	0	0	1	2	1	0	0	0	2	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	COPAS	ESPADAS	BASTOS	OURO	COPAS	OURO	COPAS	COPAS	NULL	NULL	NULL	NULL	1	0	17	32	12	-15	-15	46	-46	-15	0	1	7	7	3	0	0	0	0	0	0	4	1	4	NULL	31	-1	-1	NULL	0	2	0	1	0	0	0	3	2	2	1	3	2	2	1	1	1	0	1	2	2	2	0	NULL	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
32	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	2	52	24	2	12	7	3	24	3	2	7	52	12	1	2	1	0	NULL	2	0	0	5	6	1	2	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	3	0	0	0	0	0	1	2	0	2	2	3	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	OURO	COPAS	COPAS	OURO	COPAS	OURO	OURO	COPAS	OURO	ESPADAS	COPAS	0	1	78	22	3	7	12	16	4	46	0	1	51	20	3	7	2	0	0	0	1	0	1	0	NULL	32	2	-1	NULL	1	3	3	1	0	0	0	3	2	2	1	1	2	2	2	0	1	0	1	2	2	2	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	1	16	7	2	24	3	3	16	24	7	3	-15	1	2	1	2	0	NULL	2	0	0	5	6	1	2	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	3	0	0	0	0	1	2	1	2	3	2	5	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	BASTOS	COPAS	COPAS	OURO	COPAS	ESPADAS	COPAS	BASTOS	COPAS	COPAS	NULL	1	0	25	30	20	3	-15	46	16	-15	0	1	20	7	3	0	0	4	3	0	0	4	1	4	NULL	33	-1	-1	NULL	0	2	0	1	0	0	0	3	2	2	1	3	2	2	1	0	1	0	1	2	2	2	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
34	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	1	16	7	2	24	6	2	16	24	2	2	-15	NULL	2	0	2	0	NULL	2	0	0	5	5	1	2	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	2	1	5	5	5	7	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	BASTOS	ESPADAS	OURO	BASTOS	ESPADAS	BASTOS	BASTOS	BASTOS	OURO	BASTOS	NULL	NULL	0	0	25	32	20	3	-15	46	4	-15	0	1	20	7	3	0	0	0	0	0	0	0	2	0	NULL	34	-1	-1	NULL	0	2	0	0	0	0	0	3	2	2	1	2	2	2	2	1	0	0	0	2	2	2	0	NULL	1	0	0	2	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
35	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	2	24	16	3	12	3	1	16	12	3	3	-46	NULL	1	0	1	0	NULL	2	0	0	6	6	1	2	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	1	1	5	7	6	8	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	COPAS	BASTOS	ESPADAS	OURO	COPAS	OURO	BASTOS	OURO	ESPADAS	COPAS	NULL	NULL	0	0	43	16	12	3	-46	16	4	-46	0	1	20	20	3	5	2	0	2	0	0	0	1	0	NULL	35	1	-1	NULL	1	3	3	1	0	0	0	3	2	2	1	2	2	2	2	0	1	0	1	2	2	2	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
36	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	1	24	3	1	24	16	2	24	24	-10	0	-10	0	0	2	2	0	NULL	0	0	0	29	5	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	2	1	6	8	6	9	NULL	NULL	NULL	NULL	NULL	NULL	1	1	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	COPAS	COPAS	ESPADAS	ESPADAS	BASTOS	ESPADAS	COPAS	ESPADAS	NULL	NULL	NULL	NULL	0	0	28	42	20	-15	-15	46	-15	-10	0	0	20	3	3	0	1	0	0	0	4	4	2	0	NULL	36	-1	-1	NULL	0	2	0	0	0	0	0	2	2	2	2	2	2	2	2	1	0	0	1	2	2	2	0	NULL	1	0	1	0	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
37	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	2	16	3	2	50	8	3	3	3	-46	1	-15	1	0	-130	-130	0	NULL	1	0	0	31	6	0	1	2	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	1	0	0	0	0	1	2	1	6	9	8	10	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	COPAS	COPAS	BASTOS	COPAS	BASTOS	COPAS	BASTOS	NULL	NULL	NULL	NULL	1	0	21	61	3	-15	-15	16	-46	-15	1	0	20	3	3	6	0	5	0	0	0	0	1	0	NULL	37	-1	2	NULL	2	2	3	2	0	0	0	1	2	2	2	3	2	2	1	1	1	0	1	2	2	2	0	NULL	0	4	0	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
38	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	1	24	4	1	24	8	2	24	2	4	8	-15	1	1	2	-130	0	NULL	0	0	0	31	5	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	2	0	0	0	0	1	2	1	8	10	8	11	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	BASTOS	COPAS	COPAS	OURO	ESPADAS	OURO	BASTOS	COPAS	COPAS	ESPADAS	NULL	NULL	1	0	29	34	3	7	-15	46	16	-15	0	0	20	3	3	0	2	0	0	0	4	4	1	0	NULL	38	-1	2	NULL	0	2	0	0	0	0	0	2	2	2	2	3	2	2	1	1	0	0	1	2	2	2	0	NULL	1	0	2	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	2	42	40	8	50	2	1	-46	1	-46	1	-46	1	1	1	1	0	NULL	1	0	0	7	5	0	2	2	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	1	0	0	0	0	2	1	1	8	11	9	13	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	OURO	ESPADAS	BASTOS	COPAS	BASTOS	NULL	COPAS	NULL	NULL	NULL	NULL	0	1	90	53	3	-46	-46	-46	-46	-46	1	0	41	41	7	1	3	0	2	0	0	0	1	0	NULL	39	1	-2	NULL	0	3	3	0	0	0	0	1	2	2	2	1	2	2	3	1	0	0	1	2	2	2	0	NULL	0	2	4	0	7	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	1	42	8	2	12	7	6	2	6	42	12	8	7	2	1	1	0	NULL	0	0	0	7	1	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	1	1	9	13	10	13	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	COPAS	OURO	COPAS	OURO	COPAS	OURO	BASTOS	ESPADAS	COPAS	COPAS	OURO	0	0	52	25	7	12	7	4	46	16	0	0	41	7	3	0	0	4	4	0	0	2	1	4	NULL	40	1	-2	NULL	0	2	0	1	0	0	0	2	2	2	2	2	2	2	2	1	1	0	1	2	2	2	0	NULL	1	0	0	2	4	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
41	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	2	24	8	7	42	6	2	7	2	8	42	24	6	1	2	1	0	NULL	0	0	0	3	32	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	3	0	0	0	0	0	1	2	10	13	12	13	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OURO	BASTOS	COPAS	ESPADAS	ESPADAS	ESPADAS	COPAS	OURO	BASTOS	ESPADAS	OURO	ESPADAS	0	1	39	50	3	41	7	4	16	46	0	0	20	7	7	5	2	0	0	0	1	0	1	0	NULL	41	2	-2	NULL	5	1	3	1	0	0	0	2	2	2	2	1	2	2	2	1	1	0	1	2	2	2	0	NULL	0	3	1	0	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	1	7	3	1	8	7	2	7	8	1	7	-15	NULL	2	2	2	0	NULL	0	0	0	6	5	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	2	1	12	13	12	14	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OURO	COPAS	OURO	COPAS	ESPADAS	COPAS	OURO	COPAS	OURO	ESPADAS	NULL	NULL	0	0	11	17	7	7	-15	46	4	-15	0	0	7	3	3	0	0	0	0	0	0	0	2	4	NULL	42	-1	-2	NULL	0	2	0	1	0	0	0	2	2	2	2	2	2	2	2	1	1	0	0	2	2	2	0	NULL	1	0	0	2	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
43	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	2	24	24	6	16	4	2	6	2	24	16	-46	NULL	1	1	1	0	NULL	0	0	0	3	7	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	1	0	0	0	0	0	1	2	12	14	14	14	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	BASTOS	OURO	COPAS	OURO	COPAS	OURO	COPAS	OURO	OURO	OURO	NULL	NULL	0	1	54	22	3	20	-46	4	16	-46	0	0	20	20	7	5	2	0	2	0	0	0	1	0	NULL	43	2	-2	NULL	5	3	3	1	0	0	0	2	2	2	2	1	2	2	2	0	1	0	1	2	2	2	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
44	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	1	24	7	3	42	8	3	24	42	7	3	3	8	2	1	2	0	NULL	2	0	0	26	7	1	2	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	0	0	0	0	0	2	2	14	14	14	17	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OURO	BASTOS	BASTOS	ESPADAS	COPAS	ESPADAS	OURO	ESPADAS	BASTOS	ESPADAS	BASTOS	COPAS	0	1	34	53	41	3	7	46	16	4	0	1	20	7	3	0	0	0	0	0	0	0	1	0	NULL	44	-2	-1	NULL	0	2	0	0	0	0	0	3	2	2	1	1	2	2	2	1	0	0	0	2	2	2	0	NULL	1	0	0	2	6	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	2	8	6	2	12	7	1	8	7	6	12	-46	1	1	1	1	0	NULL	0	0	0	20	4	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	2	1	3	0	0	2	1	2	14	17	16	17	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	ESPADAS	COPAS	COPAS	ESPADAS	COPAS	ESPADAS	ESPADAS	ESPADAS	COPAS	NULL	COPAS	1	0	16	20	7	12	3	46	16	-46	0	0	7	7	3	2	2	0	2	0	0	0	1	0	NULL	45	2	-1	NULL	3	2	3	2	0	0	0	2	2	2	2	3	1	2	3	0	1	0	1	2	2	2	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
46	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	1	12	7	6	16	4	3	12	16	6	3	7	4	2	1	1	0	NULL	2	0	0	20	35	1	2	1	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	1	1	16	17	17	18	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OURO	BASTOS	BASTOS	COPAS	COPAS	COPAS	OURO	COPAS	BASTOS	ESPADAS	BASTOS	COPAS	0	0	25	23	20	3	3	46	4	16	0	1	12	7	7	0	0	0	0	0	0	0	1	2	NULL	46	1	-1	NULL	0	1	0	2	0	0	0	3	2	2	1	2	2	2	2	1	1	0	0	2	2	2	0	NULL	1	0	0	2	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
47	fe6fe837-7fe4-48c6-90a1-f4621ec61e35	2	12	8	3	7	1	1	3	1	12	7	-46	NULL	1	1	1	0	NULL	0	0	0	27	4	0	0	0	1	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	1	1	17	18	21	18	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	COPAS	COPAS	COPAS	ESPADAS	COPAS	ESPADAS	COPAS	COPAS	COPAS	ESPADAS	NULL	NULL	0	0	23	9	3	7	-46	4	46	-46	0	0	12	7	3	0	0	0	0	0	0	0	1	0	NULL	47	1	-1	NULL	0	2	3	0	0	0	0	2	2	2	2	2	2	2	2	1	0	0	0	1	2	2	0	NULL	0	5	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
48	a5596646-d9c6-48e2-a423-9c6b83620b4f	1	8	2	1	42	24	7	1	0	-46	1	-15	1	-130	-130	-130	0	NULL	0	0	0	5	7	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	1	0	0	0	0	1	2	1	0	0	0	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	COPAS	ESPADAS	BASTOS	ESPADAS	BASTOS	ESPADAS	BASTOS	NULL	NULL	NULL	NULL	NULL	1	0	11	73	-46	-15	-15	4	-46	-15	0	0	7	3	3	0	0	0	0	0	0	3	1	4	NULL	48	-1	-1	NULL	0	2	0	1	0	0	0	2	2	2	2	3	2	2	1	1	1	0	1	2	2	2	0	NULL	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
49	a5596646-d9c6-48e2-a423-9c6b83620b4f	2	7	4	1	3	2	1	4	3	1	1	-46	1	1	1	1	0	NULL	2	0	1	31	6	0	1	5	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	1	1	0	1	6	1	NULL	NULL	NULL	NULL	NULL	NULL	2	1	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OURO	COPAS	COPAS	ESPADAS	BASTOS	ESPADAS	COPAS	ESPADAS	COPAS	NULL	NULL	NULL	0	0	12	6	3	-46	-46	16	4	-46	0	1	7	3	3	6	2	0	2	0	0	0	1	0	NULL	49	1	5	NULL	0	2	2	0	0	0	0	3	1	2	2	2	2	2	2	1	0	0	1	2	2	2	0	NULL	0	5	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
50	a5596646-d9c6-48e2-a423-9c6b83620b4f	1	8	3	1	16	6	2	8	16	-10	6	-10	0	2	2	2	0	NULL	0	0	0	30	5	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	2	1	6	1	6	2	NULL	NULL	NULL	NULL	NULL	NULL	1	1	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	OURO	OURO	OURO	BASTOS	OURO	ESPADAS	OURO	NULL	BASTOS	NULL	NULL	0	0	12	24	20	7	-15	46	-15	-10	0	0	7	3	3	0	0	3	0	0	4	4	2	0	NULL	50	-1	5	NULL	0	2	0	0	0	0	0	2	2	2	2	2	2	2	2	1	0	0	1	2	2	2	0	NULL	1	0	0	2	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
